8|1000000000|3.04721
8|1000000000|2.9717
8|1000000000|2.98924
8|1000000000|2.86551
8|1000000000|2.80633
8|1000000000|2.84548
8|1000000000|2.81828
8|1000000000|2.85811
8|1000000000|2.82007
16|1000000000|2.96165
16|1000000000|2.90288
16|1000000000|2.98369
16|1000000000|2.95719
16|1000000000|2.92841
16|1000000000|2.9298
16|1000000000|2.94084
16|1000000000|2.92599
16|1000000000|3.06867
16|1000000000|3.05005
32|1000000000|2.98904
32|1000000000|3.02312
32|1000000000|3.04898
32|1000000000|3.03822
32|1000000000|3.07146
32|1000000000|3.09433
32|1000000000|2.98485
32|1000000000|3.01882
32|1000000000|3.05432
32|1000000000|3.05709
64|1000000000|3.05492
64|1000000000|3.01808
64|1000000000|3.0921
64|1000000000|3.06556
64|1000000000|3.1148
64|1000000000|3.06879
64|1000000000|3.05773
64|1000000000|3.10629
64|1000000000|3.13371
64|1000000000|3.04141
128|1000000000|3.06674
128|1000000000|3.12813
128|1000000000|3.00973
128|1000000000|3.03552
128|1000000000|3.01868
128|1000000000|3.11434
128|1000000000|3.08779
128|1000000000|3.03661
128|1000000000|3.10452
128|1000000000|3.03689
256|1000000000|3.02275
256|1000000000|3.08988
256|1000000000|3.05286
256|1000000000|3.08453
256|1000000000|3.09988
256|1000000000|3.123
256|1000000000|3.12772
256|1000000000|3.06869
256|1000000000|3.07877
256|1000000000|3.12803
