1|10000000|0.021395
1|10000000|0.021366
1|10000000|0.021412
1|10000000|0.02138
1|10000000|0.021364
1|10000000|0.021374
1|10000000|0.02139
1|10000000|0.021361
1|10000000|0.021386
1|10000000|0.021374
2|10000000|0.021405
2|10000000|0.02143
2|10000000|0.021342
2|10000000|0.021434
2|10000000|0.021619
2|10000000|0.021758
2|10000000|0.022309
2|10000000|0.022063
2|10000000|0.021982
2|10000000|0.021968
4|10000000|0.022283
4|10000000|0.022301
4|10000000|0.022298
4|10000000|0.022247
4|10000000|0.02228
4|10000000|0.022303
4|10000000|0.022249
4|10000000|0.02221
4|10000000|0.022227
4|10000000|0.022302
8|10000000|0.033011
8|10000000|0.032987
8|10000000|0.03319
8|10000000|0.033088
8|10000000|0.03297
8|10000000|0.033027
8|10000000|0.033149
8|10000000|0.032882
8|10000000|0.033039
8|10000000|0.033108
16|10000000|0.033189
16|10000000|0.03313
16|10000000|0.033024
16|10000000|0.033157
16|10000000|0.033189
16|10000000|0.033094
16|10000000|0.033085
16|10000000|0.033059
16|10000000|0.033074
16|10000000|0.033165
32|10000000|0.033303
32|10000000|0.033295
32|10000000|0.033473
32|10000000|0.033365
32|10000000|0.03335
32|10000000|0.033459
32|10000000|0.033266
32|10000000|0.033342
32|10000000|0.033327
32|10000000|0.033199
64|10000000|0.034247
64|10000000|0.034249
64|10000000|0.034444
64|10000000|0.034156
64|10000000|0.034319
64|10000000|0.034316
64|10000000|0.034452
64|10000000|0.034176
64|10000000|0.034337
64|10000000|0.034321
128|10000000|0.036564
128|10000000|0.036614
128|10000000|0.036855
128|10000000|0.036639
128|10000000|0.037074
128|10000000|0.036024
128|10000000|0.035786
128|10000000|0.037012
128|10000000|0.036126
128|10000000|0.036317
256|10000000|0.039951
256|10000000|0.04051
256|10000000|0.039246
256|10000000|0.039829
256|10000000|0.040783
256|10000000|0.039338
256|10000000|0.039387
256|10000000|0.039324
256|10000000|0.039809
256|10000000|0.039829
1|100000000|0.21248
1|100000000|0.212523
1|100000000|0.212748
1|100000000|0.212455
1|100000000|0.212439
1|100000000|0.212613
1|100000000|0.212736
1|100000000|0.212433
1|100000000|0.21273
1|100000000|0.212481
2|100000000|0.212869
2|100000000|0.212732
2|100000000|0.212742
2|100000000|0.212814
2|100000000|0.212692
2|100000000|0.213287
2|100000000|0.213118
2|100000000|0.21276
2|100000000|0.212837
2|100000000|0.212813
4|100000000|0.218493
4|100000000|0.218673
4|100000000|0.218544
4|100000000|0.218655
4|100000000|0.218744
4|100000000|0.21875
4|100000000|0.218679
4|100000000|0.218677
4|100000000|0.218564
4|100000000|0.218623
8|100000000|0.325289
8|100000000|0.32557
8|100000000|0.325364
8|100000000|0.325227
8|100000000|0.325526
8|100000000|0.325298
8|100000000|0.325523
8|100000000|0.325356
8|100000000|0.325475
8|100000000|0.325358
